product_id,warehouse_id,quantity,last_updated
PROD-00009631,WH-004,166,2026-04-06T13:19:21.375912
PROD-00001487,WH-004,99,2026-04-06T13:19:21.375916
PROD-00003264,WH-002,122,2026-04-06T13:19:21.375920
PROD-00001966,WH-001,26,2026-04-06T13:19:21.375924
PROD-00004378,WH-004,89,2026-04-06T13:19:21.375928
PROD-00002666,WH-003,36,2026-04-06T13:19:21.375932
PROD-00000355,WH-001,68,2026-04-06T13:19:21.375936
PROD-00005996,WH-010,386,2026-04-06T13:19:21.375940
PROD-00008566,WH-005,328,2026-04-06T13:19:21.375943
PROD-00007951,WH-001,365,2026-04-06T13:19:21.375947
PROD-00007348,WH-008,39,2026-04-06T13:19:21.375951
PROD-00003512,WH-010,111,2026-04-06T13:19:21.375955
PROD-00002665,WH-007,303,2026-04-06T13:19:21.375959
PROD-00009375,WH-008,188,2026-04-06T13:19:21.375963
PROD-00005618,WH-003,362,2026-04-06T13:19:21.375967
PROD-00004650,WH-002,33,2026-04-06T13:19:21.375972
PROD-00005784,WH-002,108,2026-04-06T13:19:21.375976
PROD-00005054,WH-002,51,2026-04-06T13:19:21.375980
PROD-00009334,WH-010,260,2026-04-06T13:19:21.375984
PROD-00004452,WH-002,252,2026-04-06T13:19:21.375987
PROD-00007085,WH-002,303,2026-04-06T13:19:21.375992
PROD-00001164,WH-001,159,2026-04-06T13:19:21.375995
PROD-00002727,WH-009,42,2026-04-06T13:19:21.375999
PROD-00009203,WH-007,413,2026-04-06T13:19:21.376003
PROD-00009125,WH-004,76,2026-04-06T13:19:21.376007
PROD-00002424,WH-008,500,2026-04-06T13:19:21.376011
PROD-00004363,WH-003,145,2026-04-06T13:19:21.376015
PROD-00004542,WH-009,259,2026-04-06T13:19:21.376019
PROD-00009313,WH-007,338,2026-04-06T13:19:21.376023
PROD-00007158,WH-001,350,2026-04-06T13:19:21.376027
PROD-00000458,WH-004,98,2026-04-06T13:19:21.376031
PROD-00007254,WH-005,321,2026-04-06T13:19:21.376034
PROD-00001956,WH-002,25,2026-04-06T13:19:21.376039
PROD-00009243,WH-001,448,2026-04-06T13:19:21.376043
PROD-00007108,WH-001,286,2026-04-06T13:19:21.376047
PROD-00005752,WH-003,264,2026-04-06T13:19:21.376051
PROD-00000621,WH-008,112,2026-04-06T13:19:21.376055
PROD-00004468,WH-002,219,2026-04-06T13:19:21.376059
PROD-00008422,WH-009,59,2026-04-06T13:19:21.376063
PROD-00009053,WH-007,174,2026-04-06T13:19:21.376066
PROD-00000414,WH-007,299,2026-04-06T13:19:21.376070
PROD-00008734,WH-009,287,2026-04-06T13:19:21.376074
PROD-00003568,WH-007,419,2026-04-06T13:19:21.376078
PROD-00003236,WH-003,293,2026-04-06T13:19:21.376082
PROD-00002734,WH-010,108,2026-04-06T13:19:21.376086
PROD-00009067,WH-001,75,2026-04-06T13:19:21.376089
PROD-00008732,WH-002,160,2026-04-06T13:19:21.376093
PROD-00005857,WH-006,281,2026-04-06T13:19:21.376097
PROD-00008725,WH-010,324,2026-04-06T13:19:21.376101
PROD-00008477,WH-009,485,2026-04-06T13:19:21.376105
PROD-00004184,WH-009,57,2026-04-06T13:19:21.376108
PROD-00001174,WH-004,203,2026-04-06T13:19:21.376113
PROD-00003449,WH-007,446,2026-04-06T13:19:21.376121
PROD-00003577,WH-007,72,2026-04-06T13:19:21.376125
PROD-00008162,WH-002,328,2026-04-06T13:19:21.376128
PROD-00005686,WH-004,478,2026-04-06T13:19:21.376132
PROD-00008504,WH-004,202,2026-04-06T13:19:21.376136
PROD-00004759,WH-002,500,2026-04-06T13:19:21.376140
PROD-00007473,WH-008,414,2026-04-06T13:19:21.376144
PROD-00005880,WH-004,485,2026-04-06T13:19:21.376148
PROD-00003741,WH-003,282,2026-04-06T13:19:21.376152
PROD-00006880,WH-005,85,2026-04-06T13:19:21.376156
PROD-00003030,WH-006,24,2026-04-06T13:19:21.376160
PROD-00003153,WH-003,281,2026-04-06T13:19:21.376164
PROD-00006753,WH-009,358,2026-04-06T13:19:21.376167
PROD-00006439,WH-007,68,2026-04-06T13:19:21.376171
PROD-00001219,WH-010,63,2026-04-06T13:19:21.376175
PROD-00004474,WH-010,9,2026-04-06T13:19:21.376179
PROD-00005715,WH-009,190,2026-04-06T13:19:21.376183
PROD-00008144,WH-005,457,2026-04-06T13:19:21.376187
PROD-00008514,WH-005,75,2026-04-06T13:19:21.376191
PROD-00001018,WH-006,121,2026-04-06T13:19:21.376194
PROD-00009667,WH-003,488,2026-04-06T13:19:21.376198
PROD-00007742,WH-004,126,2026-04-06T13:19:21.376202
PROD-00008158,WH-008,413,2026-04-06T13:19:21.376206
PROD-00004866,WH-006,218,2026-04-06T13:19:21.376211
PROD-00009664,WH-009,294,2026-04-06T13:19:21.376214
PROD-00003217,WH-005,160,2026-04-06T13:19:21.376218
PROD-00006428,WH-003,156,2026-04-06T13:19:21.376222
PROD-00003036,WH-009,118,2026-04-06T13:19:21.376229
PROD-00007729,WH-005,23,2026-04-06T13:19:21.376233
PROD-00005333,WH-007,450,2026-04-06T13:19:21.376237
PROD-00003532,WH-003,304,2026-04-06T13:19:21.376241
PROD-00009982,WH-001,319,2026-04-06T13:19:21.376245
PROD-00005296,WH-002,36,2026-04-06T13:19:21.376249
PROD-00006930,WH-007,395,2026-04-06T13:19:21.376253
PROD-00005800,WH-008,333,2026-04-06T13:19:21.376257
PROD-00008171,WH-008,198,2026-04-06T13:19:21.376261
PROD-00005961,WH-003,102,2026-04-06T13:19:21.376265
PROD-00005544,WH-007,67,2026-04-06T13:19:21.376268
PROD-00009107,WH-009,132,2026-04-06T13:19:21.376272
PROD-00004394,WH-007,35,2026-04-06T13:19:21.376276
PROD-00007233,WH-002,272,2026-04-06T13:19:21.376280
PROD-00008341,WH-007,199,2026-04-06T13:19:21.376284
PROD-00006651,WH-008,319,2026-04-06T13:19:21.376288
PROD-00002747,WH-005,342,2026-04-06T13:19:21.376292
PROD-00009680,WH-005,21,2026-04-06T13:19:21.376296
PROD-00001763,WH-001,288,2026-04-06T13:19:21.376299
PROD-00006130,WH-009,260,2026-04-06T13:19:21.376303
PROD-00004317,WH-004,228,2026-04-06T13:19:21.376307
PROD-00002683,WH-009,257,2026-04-06T13:19:21.376311
PROD-00001455,WH-004,500,2026-04-06T13:19:21.376315
PROD-00000433,WH-007,282,2026-04-06T13:19:21.376319
PROD-00005002,WH-004,462,2026-04-06T13:19:21.376322
PROD-00002414,WH-004,206,2026-04-06T13:19:21.376326
PROD-00002836,WH-006,472,2026-04-06T13:19:21.376330
PROD-00007203,WH-008,169,2026-04-06T13:19:21.376334
PROD-00004916,WH-005,278,2026-04-06T13:19:21.376338
PROD-00001586,WH-003,455,2026-04-06T13:19:21.376342
PROD-00000592,WH-009,290,2026-04-06T13:19:21.376346
PROD-00001466,WH-008,485,2026-04-06T13:19:21.376350
PROD-00001478,WH-005,467,2026-04-06T13:19:21.376354
PROD-00009019,WH-004,499,2026-04-06T13:19:21.376358
PROD-00001324,WH-004,25,2026-04-06T13:19:21.376362
PROD-00000281,WH-007,423,2026-04-06T13:19:21.376366
PROD-00001253,WH-008,132,2026-04-06T13:19:21.376370
PROD-00008392,WH-002,287,2026-04-06T13:19:21.376374
PROD-00004213,WH-002,65,2026-04-06T13:19:21.376378
PROD-00006703,WH-001,182,2026-04-06T13:19:21.376382
PROD-00007700,WH-006,42,2026-04-06T13:19:21.376386
PROD-00000295,WH-001,201,2026-04-06T13:19:21.376390
PROD-00001563,WH-005,385,2026-04-06T13:19:21.376394
PROD-00005311,WH-001,107,2026-04-06T13:19:21.376398
PROD-00000596,WH-007,136,2026-04-06T13:19:21.376402
PROD-00001267,WH-009,342,2026-04-06T13:19:21.376406
PROD-00004383,WH-003,153,2026-04-06T13:19:21.376410
PROD-00007989,WH-001,153,2026-04-06T13:19:21.376414
PROD-00008955,WH-010,326,2026-04-06T13:19:21.376417
PROD-00005740,WH-008,307,2026-04-06T13:19:21.376421
PROD-00000621,WH-001,84,2026-04-06T13:19:21.376425
PROD-00002176,WH-007,284,2026-04-06T13:19:21.376429
PROD-00007122,WH-003,322,2026-04-06T13:19:21.376433
PROD-00005516,WH-003,199,2026-04-06T13:19:21.376437
PROD-00006675,WH-001,454,2026-04-06T13:19:21.376441
PROD-00003312,WH-006,443,2026-04-06T13:19:21.376444
PROD-00002999,WH-002,4,2026-04-06T13:19:21.376448
PROD-00005999,WH-002,474,2026-04-06T13:19:21.376452
PROD-00006197,WH-010,414,2026-04-06T13:19:21.376456
PROD-00005938,WH-009,318,2026-04-06T13:19:21.376460
PROD-00001446,WH-007,280,2026-04-06T13:19:21.376463
PROD-00007380,WH-001,47,2026-04-06T13:19:21.376467
PROD-00000569,WH-005,277,2026-04-06T13:19:21.376471
PROD-00006541,WH-002,237,2026-04-06T13:19:21.376475
PROD-00004524,WH-006,233,2026-04-06T13:19:21.376479
PROD-00009456,WH-002,181,2026-04-06T13:19:21.376483
PROD-00008310,WH-006,119,2026-04-06T13:19:21.376487
PROD-00000303,WH-002,198,2026-04-06T13:19:21.376491
PROD-00008684,WH-007,352,2026-04-06T13:19:21.376494
PROD-00007669,WH-006,296,2026-04-06T13:19:21.376498
PROD-00005651,WH-004,166,2026-04-06T13:19:21.376502
PROD-00007776,WH-007,109,2026-04-06T13:19:21.376506
PROD-00002808,WH-006,288,2026-04-06T13:19:21.376510
PROD-00003633,WH-006,229,2026-04-06T13:19:21.376515
PROD-00002067,WH-010,134,2026-04-06T13:19:21.376518
PROD-00000460,WH-008,240,2026-04-06T13:19:21.376522
PROD-00000515,WH-007,197,2026-04-06T13:19:21.376526
PROD-00004863,WH-001,229,2026-04-06T13:19:21.376530
PROD-00003940,WH-005,290,2026-04-06T13:19:21.376534
PROD-00006806,WH-005,455,2026-04-06T13:19:21.376538
PROD-00004783,WH-006,411,2026-04-06T13:19:21.376542
PROD-00002086,WH-009,472,2026-04-06T13:19:21.376546
PROD-00007983,WH-009,462,2026-04-06T13:19:21.376550
PROD-00007599,WH-006,39,2026-04-06T13:19:21.376554
PROD-00009351,WH-006,404,2026-04-06T13:19:21.376557
PROD-00000674,WH-004,353,2026-04-06T13:19:21.376561
PROD-00005390,WH-002,117,2026-04-06T13:19:21.376565
PROD-00002312,WH-005,141,2026-04-06T13:19:21.376569
PROD-00005394,WH-001,370,2026-04-06T13:19:21.376573
PROD-00004922,WH-005,104,2026-04-06T13:19:21.376577
PROD-00008922,WH-008,163,2026-04-06T13:19:21.376581
PROD-00004116,WH-009,422,2026-04-06T13:19:21.376584
PROD-00002789,WH-010,381,2026-04-06T13:19:21.376588
PROD-00000383,WH-004,477,2026-04-06T13:19:21.376592
PROD-00005730,WH-006,120,2026-04-06T13:19:21.376596
PROD-00009809,WH-003,250,2026-04-06T13:19:21.376600
PROD-00001181,WH-002,265,2026-04-06T13:19:21.376604
PROD-00001608,WH-009,332,2026-04-06T13:19:21.376608
PROD-00008683,WH-002,488,2026-04-06T13:19:21.376611
PROD-00009273,WH-003,403,2026-04-06T13:19:21.376616
PROD-00003341,WH-004,184,2026-04-06T13:19:21.376619
PROD-00007971,WH-010,230,2026-04-06T13:19:21.376623
PROD-00007190,WH-005,37,2026-04-06T13:19:21.376627
PROD-00003982,WH-010,278,2026-04-06T13:19:21.376631
PROD-00001787,WH-006,426,2026-04-06T13:19:21.376635
PROD-00001247,WH-002,353,2026-04-06T13:19:21.376639
PROD-00002922,WH-008,350,2026-04-06T13:19:21.376643
PROD-00004625,WH-007,112,2026-04-06T13:19:21.376647
PROD-00000310,WH-007,228,2026-04-06T13:19:21.376652
PROD-00004392,WH-008,34,2026-04-06T13:19:21.376657
PROD-00008185,WH-004,398,2026-04-06T13:19:21.376661
PROD-00001162,WH-002,208,2026-04-06T13:19:21.376664
PROD-00009256,WH-009,359,2026-04-06T13:19:21.376668
PROD-00005702,WH-001,94,2026-04-06T13:19:21.376672
PROD-00009551,WH-004,177,2026-04-06T13:19:21.376676
PROD-00001517,WH-006,78,2026-04-06T13:19:21.376680
PROD-00003613,WH-005,105,2026-04-06T13:19:21.376684
PROD-00002338,WH-001,188,2026-04-06T13:19:21.376688
PROD-00008950,WH-009,32,2026-04-06T13:19:21.376692
PROD-00003182,WH-010,276,2026-04-06T13:19:21.376696
PROD-00004389,WH-003,392,2026-04-06T13:19:21.376700
PROD-00006986,WH-008,80,2026-04-06T13:19:21.376703
PROD-00001371,WH-009,425,2026-04-06T13:19:21.376707
PROD-00006941,WH-007,319,2026-04-06T13:19:21.376711
PROD-00005793,WH-004,168,2026-04-06T13:19:21.376715
PROD-00001467,WH-010,482,2026-04-06T13:19:21.376719
PROD-00007888,WH-006,125,2026-04-06T13:19:21.376723
PROD-00009694,WH-001,46,2026-04-06T13:19:21.376726
PROD-00009555,WH-010,172,2026-04-06T13:19:21.376730
PROD-00007843,WH-006,194,2026-04-06T13:19:21.376734
PROD-00009893,WH-007,440,2026-04-06T13:19:21.376738
PROD-00008998,WH-004,396,2026-04-06T13:19:21.376742
PROD-00007560,WH-008,113,2026-04-06T13:19:21.376746
PROD-00005939,WH-008,139,2026-04-06T13:19:21.376750
PROD-00000513,WH-004,62,2026-04-06T13:19:21.376753
PROD-00000577,WH-006,227,2026-04-06T13:19:21.376757
PROD-00008635,WH-002,444,2026-04-06T13:19:21.376762
PROD-00000947,WH-009,450,2026-04-06T13:19:21.376766
PROD-00000779,WH-006,49,2026-04-06T13:19:21.376770
PROD-00009014,WH-004,480,2026-04-06T13:19:21.376774
PROD-00008252,WH-002,155,2026-04-06T13:19:21.376778
PROD-00005675,WH-010,496,2026-04-06T13:19:21.376782
PROD-00000954,WH-009,329,2026-04-06T13:19:21.376786
PROD-00009142,WH-005,100,2026-04-06T13:19:21.376790
PROD-00005415,WH-001,390,2026-04-06T13:19:21.376794
PROD-00006438,WH-010,452,2026-04-06T13:19:21.376798
PROD-00001963,WH-003,260,2026-04-06T13:19:21.376802
PROD-00007866,WH-003,242,2026-04-06T13:19:21.376806
PROD-00003989,WH-001,208,2026-04-06T13:19:21.376810
PROD-00007727,WH-003,356,2026-04-06T13:19:21.376814
PROD-00007032,WH-005,481,2026-04-06T13:19:21.376818
PROD-00004038,WH-007,144,2026-04-06T13:19:21.376821
PROD-00005537,WH-008,494,2026-04-06T13:19:21.376825
PROD-00004329,WH-009,152,2026-04-06T13:19:21.376829
PROD-00007907,WH-005,285,2026-04-06T13:19:21.376833
PROD-00000067,WH-008,54,2026-04-06T13:19:21.376840
PROD-00003746,WH-010,178,2026-04-06T13:19:21.376844
PROD-00005196,WH-003,74,2026-04-06T13:19:21.376848
PROD-00006339,WH-010,128,2026-04-06T13:19:21.376856
PROD-00008697,WH-001,467,2026-04-06T13:19:21.376860
PROD-00000227,WH-005,456,2026-04-06T13:19:21.376864
PROD-00003870,WH-009,359,2026-04-06T13:19:21.376868
PROD-00006369,WH-008,414,2026-04-06T13:19:21.376872
PROD-00006805,WH-005,205,2026-04-06T13:19:21.376876
PROD-00003632,WH-007,184,2026-04-06T13:19:21.376880
PROD-00007989,WH-006,393,2026-04-06T13:19:21.376884
PROD-00004284,WH-007,11,2026-04-06T13:19:21.376888
PROD-00001906,WH-010,495,2026-04-06T13:19:21.376892
PROD-00004118,WH-002,87,2026-04-06T13:19:21.376895
PROD-00001777,WH-007,10,2026-04-06T13:19:21.376899
PROD-00002246,WH-010,364,2026-04-06T13:19:21.376903
PROD-00008416,WH-008,484,2026-04-06T13:19:21.376907
PROD-00000852,WH-001,419,2026-04-06T13:19:21.376911
PROD-00000167,WH-001,371,2026-04-06T13:19:21.376915
PROD-00005217,WH-009,205,2026-04-06T13:19:21.376918
PROD-00008511,WH-002,353,2026-04-06T13:19:21.376922
PROD-00008539,WH-008,484,2026-04-06T13:19:21.376926
PROD-00001975,WH-009,398,2026-04-06T13:19:21.376930
PROD-00002860,WH-004,455,2026-04-06T13:19:21.376934
PROD-00001132,WH-009,207,2026-04-06T13:19:21.376938
PROD-00000966,WH-003,36,2026-04-06T13:19:21.376942
PROD-00003395,WH-002,8,2026-04-06T13:19:21.376946
PROD-00004283,WH-009,127,2026-04-06T13:19:21.376950
PROD-00006270,WH-006,497,2026-04-06T13:19:21.376954
PROD-00000451,WH-003,196,2026-04-06T13:19:21.376958
PROD-00006719,WH-003,60,2026-04-06T13:19:21.376961
PROD-00006276,WH-002,394,2026-04-06T13:19:21.376965
PROD-00007078,WH-006,132,2026-04-06T13:19:21.376969
PROD-00000544,WH-007,111,2026-04-06T13:19:21.376973
PROD-00007282,WH-005,432,2026-04-06T13:19:21.376977
PROD-00001687,WH-010,323,2026-04-06T13:19:21.376981
PROD-00008339,WH-010,369,2026-04-06T13:19:21.376985
PROD-00000159,WH-001,8,2026-04-06T13:19:21.376989
PROD-00007174,WH-008,68,2026-04-06T13:19:21.376993
PROD-00007702,WH-005,382,2026-04-06T13:19:21.376996
PROD-00000907,WH-008,341,2026-04-06T13:19:21.377000
PROD-00000979,WH-004,421,2026-04-06T13:19:21.377004
PROD-00005887,WH-001,478,2026-04-06T13:19:21.377008
PROD-00004962,WH-008,209,2026-04-06T13:19:21.377012
PROD-00006640,WH-008,66,2026-04-06T13:19:21.377016
PROD-00009220,WH-006,473,2026-04-06T13:19:21.377019
PROD-00007069,WH-005,484,2026-04-06T13:19:21.377023
PROD-00009423,WH-008,211,2026-04-06T13:19:21.377027
PROD-00007381,WH-006,92,2026-04-06T13:19:21.377031
PROD-00004470,WH-010,357,2026-04-06T13:19:21.377035
PROD-00003758,WH-009,418,2026-04-06T13:19:21.377038
PROD-00004745,WH-004,488,2026-04-06T13:19:21.377043
PROD-00000737,WH-007,122,2026-04-06T13:19:21.377046
PROD-00002272,WH-010,156,2026-04-06T13:19:21.377050
PROD-00007458,WH-002,133,2026-04-06T13:19:21.377054
PROD-00007351,WH-010,281,2026-04-06T13:19:21.377058
PROD-00005883,WH-005,282,2026-04-06T13:19:21.377062
PROD-00004197,WH-006,62,2026-04-06T13:19:21.377066
PROD-00006193,WH-006,386,2026-04-06T13:19:21.377070
PROD-00006715,WH-009,4,2026-04-06T13:19:21.377073
PROD-00004748,WH-009,425,2026-04-06T13:19:21.377077
PROD-00007256,WH-010,348,2026-04-06T13:19:21.377081
PROD-00008222,WH-002,162,2026-04-06T13:19:21.377085
PROD-00002787,WH-009,37,2026-04-06T13:19:21.377089
PROD-00007733,WH-007,84,2026-04-06T13:19:21.377093
PROD-00006068,WH-006,344,2026-04-06T13:19:21.377097
PROD-00005825,WH-006,76,2026-04-06T13:19:21.377101
PROD-00004839,WH-002,45,2026-04-06T13:19:21.377106
PROD-00003099,WH-010,290,2026-04-06T13:19:21.377110
PROD-00001145,WH-009,472,2026-04-06T13:19:21.377114
PROD-00009588,WH-010,401,2026-04-06T13:19:21.377118
PROD-00008427,WH-009,309,2026-04-06T13:19:21.377121
PROD-00004454,WH-008,128,2026-04-06T13:19:21.377125
PROD-00007535,WH-004,223,2026-04-06T13:19:21.377129
PROD-00008850,WH-004,48,2026-04-06T13:19:21.377133
PROD-00002394,WH-010,482,2026-04-06T13:19:21.377137
PROD-00001345,WH-006,198,2026-04-06T13:19:21.377141
PROD-00006585,WH-006,254,2026-04-06T13:19:21.377145
PROD-00007511,WH-010,200,2026-04-06T13:19:21.377149
PROD-00005210,WH-006,316,2026-04-06T13:19:21.377153
PROD-00006755,WH-002,34,2026-04-06T13:19:21.377157
PROD-00008653,WH-010,348,2026-04-06T13:19:21.377160
PROD-00000580,WH-004,58,2026-04-06T13:19:21.377164
PROD-00006419,WH-002,99,2026-04-06T13:19:21.377168
PROD-00000533,WH-010,272,2026-04-06T13:19:21.377172
PROD-00009132,WH-004,339,2026-04-06T13:19:21.377176
PROD-00008403,WH-004,351,2026-04-06T13:19:21.377180
PROD-00007768,WH-009,374,2026-04-06T13:19:21.377184
PROD-00007767,WH-002,7,2026-04-06T13:19:21.377188
PROD-00009278,WH-005,232,2026-04-06T13:19:21.377192
PROD-00002099,WH-004,256,2026-04-06T13:19:21.377196
PROD-00004971,WH-008,51,2026-04-06T13:19:21.377200
PROD-00008563,WH-008,174,2026-04-06T13:19:21.377204
PROD-00008396,WH-003,186,2026-04-06T13:19:21.377207
PROD-00006552,WH-004,148,2026-04-06T13:19:21.377211
PROD-00002875,WH-008,306,2026-04-06T13:19:21.377215
PROD-00003626,WH-010,241,2026-04-06T13:19:21.377219
PROD-00009505,WH-009,495,2026-04-06T13:19:21.377223
PROD-00005393,WH-002,207,2026-04-06T13:19:21.377226
PROD-00009933,WH-004,481,2026-04-06T13:19:21.377230
PROD-00007083,WH-001,12,2026-04-06T13:19:21.377234
PROD-00008207,WH-003,375,2026-04-06T13:19:21.377238
PROD-00007931,WH-008,205,2026-04-06T13:19:21.377242
PROD-00003645,WH-005,102,2026-04-06T13:19:21.377246
PROD-00003347,WH-003,308,2026-04-06T13:19:21.377249
PROD-00006324,WH-006,464,2026-04-06T13:19:21.377253
PROD-00008330,WH-007,9,2026-04-06T13:19:21.377257
PROD-00000200,WH-001,292,2026-04-06T13:19:21.377261
PROD-00008753,WH-008,457,2026-04-06T13:19:21.377265
PROD-00006984,WH-010,90,2026-04-06T13:19:21.377269
PROD-00001454,WH-009,193,2026-04-06T13:19:21.377273
PROD-00000323,WH-010,470,2026-04-06T13:19:21.377276
PROD-00002660,WH-007,128,2026-04-06T13:19:21.377280
PROD-00000784,WH-002,169,2026-04-06T13:19:21.377284
PROD-00000101,WH-009,467,2026-04-06T13:19:21.377288
PROD-00003463,WH-004,335,2026-04-06T13:19:21.377291
PROD-00006842,WH-006,78,2026-04-06T13:19:21.377295
PROD-00007369,WH-009,483,2026-04-06T13:19:21.377299
PROD-00009900,WH-007,122,2026-04-06T13:19:21.377303
PROD-00007147,WH-010,186,2026-04-06T13:19:21.377307
PROD-00002619,WH-006,38,2026-04-06T13:19:21.377311
PROD-00001736,WH-004,320,2026-04-06T13:19:21.377314
PROD-00006995,WH-002,127,2026-04-06T13:19:21.377318
PROD-00002876,WH-005,322,2026-04-06T13:19:21.377322
PROD-00007818,WH-005,386,2026-04-06T13:19:21.377326
PROD-00004696,WH-004,469,2026-04-06T13:19:21.377330
PROD-00003938,WH-006,165,2026-04-06T13:19:21.377334
PROD-00001703,WH-010,457,2026-04-06T13:19:21.377337
PROD-00007949,WH-008,483,2026-04-06T13:19:21.377341
PROD-00005158,WH-009,66,2026-04-06T13:19:21.377345
PROD-00008759,WH-002,449,2026-04-06T13:19:21.377349
PROD-00008596,WH-005,398,2026-04-06T13:19:21.377353
PROD-00007134,WH-005,80,2026-04-06T13:19:21.377357
PROD-00009633,WH-003,192,2026-04-06T13:19:21.377361
PROD-00001305,WH-002,466,2026-04-06T13:19:21.377365
PROD-00000094,WH-008,231,2026-04-06T13:19:21.377369
PROD-00007550,WH-001,5,2026-04-06T13:19:21.377373
PROD-00000704,WH-002,149,2026-04-06T13:19:21.377376
PROD-00002378,WH-008,193,2026-04-06T13:19:21.377380
PROD-00006024,WH-010,287,2026-04-06T13:19:21.377384
PROD-00006290,WH-010,252,2026-04-06T13:19:21.377388
PROD-00001953,WH-008,85,2026-04-06T13:19:21.377392
PROD-00008343,WH-005,351,2026-04-06T13:19:21.377396
PROD-00000176,WH-008,406,2026-04-06T13:19:21.377400
PROD-00002740,WH-003,156,2026-04-06T13:19:21.377403
PROD-00001401,WH-010,224,2026-04-06T13:19:21.377407
PROD-00007154,WH-004,489,2026-04-06T13:19:21.377411
PROD-00000664,WH-009,382,2026-04-06T13:19:21.377415
PROD-00005923,WH-002,88,2026-04-06T13:19:21.377419
PROD-00003579,WH-010,157,2026-04-06T13:19:21.377423
PROD-00006899,WH-008,91,2026-04-06T13:19:21.377427
PROD-00006523,WH-004,480,2026-04-06T13:19:21.377430
PROD-00007079,WH-002,137,2026-04-06T13:19:21.377434
PROD-00006618,WH-008,375,2026-04-06T13:19:21.377438
PROD-00002557,WH-001,215,2026-04-06T13:19:21.377442
PROD-00004906,WH-009,428,2026-04-06T13:19:21.377446
PROD-00001213,WH-002,327,2026-04-06T13:19:21.377454
PROD-00000855,WH-007,218,2026-04-06T13:19:21.377458
PROD-00000363,WH-004,161,2026-04-06T13:19:21.377462
PROD-00001919,WH-004,484,2026-04-06T13:19:21.377466
PROD-00005193,WH-004,331,2026-04-06T13:19:21.377470
PROD-00001080,WH-008,142,2026-04-06T13:19:21.377474
PROD-00009216,WH-004,309,2026-04-06T13:19:21.377478
PROD-00006530,WH-003,469,2026-04-06T13:19:21.377482
PROD-00008459,WH-003,203,2026-04-06T13:19:21.377486
PROD-00004970,WH-002,121,2026-04-06T13:19:21.377489
PROD-00000717,WH-006,333,2026-04-06T13:19:21.377493
PROD-00003172,WH-006,17,2026-04-06T13:19:21.377497
PROD-00005529,WH-009,489,2026-04-06T13:19:21.377501
